Organization,CanteenCode,Date,Students,Staff,OtherGuests,Total,EnrolledStudents,Comments
Sala kommun,31,2016-11-20,,,,,,
Sala kommun,31,2016-11-21,57,14,,71,,
Sala kommun,31,2016-11-22,57,14,,71,,
Sala kommun,31,2016-11-23,44,14,,58,,
Sala kommun,31,2016-11-24,57,16,,73,,
Sala kommun,31,2016-11-25,46,13,,59,,
Sala kommun,31,2016-11-26,,,,,,
Sala kommun,31,2016-11-27,,,,,,
Sala kommun,31,2016-11-28,66,17,,83,,
Sala kommun,31,2016-11-29,66,16,,82,,
Sala kommun,31,2016-11-30,59,17,,76,,
Sala kommun,31,2016-12-01,61,16,,77,,
Sala kommun,31,2016-12-02,47,15,,62,,
Sala kommun,31,2016-12-03,,,,,,
Sala kommun,31,2016-12-04,,,,,,
Sala kommun,31,2016-12-05,62,15,,77,,
Sala kommun,31,2016-12-06,68,16,,84,,
Sala kommun,31,2016-12-07,48,17,,65,,
Sala kommun,31,2016-12-08,63,17,,80,,
Sala kommun,31,2016-12-09,53,17,,70,,
Sala kommun,31,2016-12-10,,,,,,
Sala kommun,31,2016-12-11,,,,,,
Sala kommun,31,2016-12-12,60,17,,77,,
Sala kommun,31,2016-12-13,67,17,,84,,
Sala kommun,31,2016-12-14,49,16,,65,,
Sala kommun,31,2016-12-15,58,16,,74,,
Sala kommun,31,2016-12-16,44,14,,58,,
Sala kommun,31,2016-12-17,,,,,,
Sala kommun,31,2016-12-18,,,,,,
Sala kommun,31,2016-12-19,64,15,,79,,
Sala kommun,31,2016-12-20,55,17,,72,,
Sala kommun,31,2016-12-21,46,14,,60,,
Sala kommun,31,2016-12-22,31,14,,45,,
Sala kommun,31,2016-12-23,6,5,,11,,
Sala kommun,31,2016-12-24,,,,,,
Sala kommun,31,2016-12-25,,,,,,
Sala kommun,31,2016-12-26,,,,,,
Sala kommun,31,2016-12-27,6,5,,11,,
Sala kommun,31,2016-12-28,5,4,,9,,
Sala kommun,31,2016-12-29,6,4,,10,,
Sala kommun,31,2016-12-30,2,3,,5,,
Sala kommun,31,2016-12-31,,,,,,
Sala kommun,31,2017-01-01,,,,,,
Sala kommun,31,2017-01-02,17,7,,24,,
Sala kommun,31,2017-01-03,21,10,,31,,
Sala kommun,31,2017-01-04,19,9,,28,,
Sala kommun,31,2017-01-05,18,8,,26,,
Sala kommun,31,2017-01-06,,,,,,
Sala kommun,31,2017-01-07,,,,,,
Sala kommun,31,2017-01-08,,,,,,
Sala kommun,31,2017-01-09,,,,,,
Sala kommun,31,2017-01-10,61,16,,77,,
Sala kommun,31,2017-01-11,50,16,,66,,
Sala kommun,31,2017-01-12,61,15,,76,,
Sala kommun,31,2017-01-13,39,16,,55,,
Sala kommun,31,2017-01-14,,,,,,
Sala kommun,31,2017-01-15,,,,,,
Sala kommun,31,2017-01-16,60,16,,76,,
Sala kommun,31,2017-01-17,64,16,,80,,
Sala kommun,31,2017-01-18,45,15,,60,,
Sala kommun,31,2017-01-19,59,16,,75,,
Sala kommun,31,2017-01-20,47,15,,62,,
Sala kommun,31,2017-01-21,,,,,,
Sala kommun,31,2017-01-22,,,,,,
Sala kommun,31,2017-01-23,57,16,,73,,
Sala kommun,31,2017-01-24,55,16,,71,,
Sala kommun,31,2017-01-25,45,15,,60,,
Sala kommun,31,2017-01-26,51,15,,66,,
Sala kommun,31,2017-01-27,39,13,,52,,
Sala kommun,31,2017-01-28,,,,,,
Sala kommun,31,2017-01-29,,,,,,
Sala kommun,31,2017-01-30,52,15,,67,,
Sala kommun,31,2017-01-31,52,13,,65,,
Sala kommun,31,2017-02-01,48,14,,62,,
Sala kommun,31,2017-02-02,45,14,,59,,
Sala kommun,31,2017-02-03,40,16,,56,,
Sala kommun,31,2017-02-04,,,,,,
Sala kommun,31,2017-02-05,,,,,,
Sala kommun,31,2017-02-06,53,19,,72,,
Sala kommun,31,2017-02-07,60,18,,78,,
Sala kommun,31,2017-02-08,43,17,,60,,
Sala kommun,31,2017-02-09,52,17,,69,,
Sala kommun,31,2017-02-10,45,16,,61,,
Sala kommun,31,2017-02-11,,,,,,
Sala kommun,31,2017-02-12,,,,,,
Sala kommun,31,2017-02-13,55,15,,70,,
Sala kommun,31,2017-02-14,56,15,,71,,
Sala kommun,31,2017-02-15,54,17,,71,,
Sala kommun,31,2017-02-16,60,17,,77,,
Sala kommun,31,2017-02-17,45,17,,62,,
Sala kommun,31,2017-02-18,,,,,,
Sala kommun,31,2017-02-19,,,,,,
Sala kommun,31,2017-02-20,53,15,,68,,
Sala kommun,31,2017-02-21,56,14,,70,,
Sala kommun,31,2017-02-22,56,16,,72,,
Sala kommun,31,2017-02-23,57,17,,74,,
Sala kommun,31,2017-02-24,45,15,,60,,
Sala kommun,31,2017-02-25,,,,,,
Sala kommun,31,2017-02-26,,,,,,
Sala kommun,31,2017-02-27,50,16,,66,,
Sala kommun,31,2017-02-28,46,15,,61,,
Sala kommun,31,2017-03-01,41,16,,57,,
Sala kommun,31,2017-03-02,46,15,,61,,
Sala kommun,31,2017-03-03,33,17,,50,,
Sala kommun,31,2017-03-04,,,,,,
Sala kommun,31,2017-03-05,,,,,,
Sala kommun,31,2017-03-06,63,15,,78,,
Sala kommun,31,2017-03-07,62,17,,79,,
Sala kommun,31,2017-03-08,63,17,,80,,
Sala kommun,31,2017-03-09,67,17,,84,,
Sala kommun,31,2017-03-10,49,17,,66,,
Sala kommun,31,2017-03-11,,,,,,
Sala kommun,31,2017-03-12,,,,,,
Sala kommun,31,2017-03-13,73,17,,90,,
Sala kommun,31,2017-03-14,69,16,,85,,
Sala kommun,31,2017-03-15,67,17,,84,,
Sala kommun,31,2017-03-16,67,17,,84,,
Sala kommun,31,2017-03-17,55,16,,71,,
Sala kommun,31,2017-03-18,,,,,,
Sala kommun,31,2017-03-19,,,,,,
Sala kommun,31,2017-03-20,65,16,,81,,
Sala kommun,31,2017-03-21,65,17,,82,,
Sala kommun,31,2017-03-22,60,15,,75,,
Sala kommun,31,2017-03-23,65,15,,80,,
Sala kommun,31,2017-03-24,49,16,,65,,
Sala kommun,31,2017-03-25,,,,,,
Sala kommun,31,2017-03-26,,,,,,
Sala kommun,31,2017-03-27,58,13,,71,,
Sala kommun,31,2017-03-28,66,16,,82,,
Sala kommun,31,2017-03-29,58,16,,74,,
Sala kommun,31,2017-03-30,58,16,,74,,
Sala kommun,31,2017-03-31,47,15,,62,,
Sala kommun,31,2017-04-01,,,,,,
Sala kommun,31,2017-04-02,,,,,,
Sala kommun,31,2017-04-03,68,16,,84,,
Sala kommun,31,2017-04-04,62,16,,78,,
Sala kommun,31,2017-04-05,60,15,,75,,
Sala kommun,31,2017-04-06,63,19,,82,,
Sala kommun,31,2017-04-07,49,18,,67,,
Sala kommun,31,2017-04-08,,,,,,
Sala kommun,31,2017-04-09,,,,,,
Sala kommun,31,2017-04-10,48,16,,64,,
Sala kommun,31,2017-04-11,43,15,,58,,
Sala kommun,31,2017-04-12,43,15,,58,,
Sala kommun,31,2017-04-13,28,15,,43,,
Sala kommun,31,2017-04-14,,,,,,
Sala kommun,31,2017-04-15,,,,,,
Sala kommun,31,2017-04-16,,,,,,
Sala kommun,31,2017-04-17,,,,,,
Sala kommun,31,2017-04-18,68,15,,83,,
Sala kommun,31,2017-04-19,62,16,,78,,
Sala kommun,31,2017-04-20,64,17,,81,,
Sala kommun,31,2017-04-21,53,16,,69,,
Sala kommun,31,2017-04-22,,,,,,
Sala kommun,31,2017-04-23,,,,,,
Sala kommun,31,2017-04-24,75,15,,90,,
Sala kommun,31,2017-04-25,74,16,,90,,
Sala kommun,31,2017-04-26,64,17,,81,,
Sala kommun,31,2017-04-27,70,17,,87,,
Sala kommun,31,2017-04-28,54,17,,71,,
Sala kommun,31,2017-04-29,,,,,,
Sala kommun,31,2017-04-30,,,,,,
Sala kommun,31,2017-05-01,,,,,,
Sala kommun,31,2017-05-02,71,15,,86,,
Sala kommun,31,2017-05-03,63,15,,78,,
Sala kommun,31,2017-05-04,69,16,,85,,
Sala kommun,31,2017-05-05,50,16,,66,,
Sala kommun,31,2017-05-06,,,,,,
Sala kommun,31,2017-05-07,,,,,,
Sala kommun,31,2017-05-08,66,15,,81,,
Sala kommun,31,2017-05-09,64,16,,80,,
Sala kommun,31,2017-05-10,60,15,,75,,
Sala kommun,31,2017-05-11,62,16,,78,,
Sala kommun,31,2017-05-12,44,15,,59,,
Sala kommun,31,2017-05-13,,,,,,
Sala kommun,31,2017-05-14,,,,,,
Sala kommun,31,2017-05-15,60,15,,75,,
Sala kommun,31,2017-05-16,65,16,,81,,
Sala kommun,31,2017-05-17,51,15,,66,,
Sala kommun,31,2017-05-18,74,15,,89,,
Sala kommun,31,2017-05-19,51,15,,66,,
Sala kommun,31,2017-05-20,,,,,,
Sala kommun,31,2017-05-21,,,,,,
Sala kommun,31,2017-05-22,72,16,,88,,
Sala kommun,31,2017-05-23,78,17,,95,,
Sala kommun,31,2017-05-24,63,16,,79,,
Sala kommun,31,2017-05-25,,,,,,
Sala kommun,31,2017-05-26,21,13,,34,,
Sala kommun,31,2017-05-27,,,,,,
Sala kommun,31,2017-05-28,,,,,,
Sala kommun,31,2017-05-29,71,17,,88,,
Sala kommun,31,2017-05-30,41,11,,52,,
Sala kommun,31,2017-05-31,64,15,,79,,
Sala kommun,31,2017-06-01,64,18,,82,,
Sala kommun,31,2017-06-02,,20,,20,,
Sala kommun,31,2017-06-03,,,,,,
Sala kommun,31,2017-06-04,,,,,,
Sala kommun,31,2017-06-05,32,9,,41,,
Sala kommun,31,2017-06-06,,,,,,
Sala kommun,31,2017-06-07,63,16,,79,,
Sala kommun,31,2017-06-08,71,16,,87,,
Sala kommun,31,2017-06-09,50,15,,65,,
Sala kommun,31,2017-06-10,,,,,,
Sala kommun,31,2017-06-11,,,,,,
Sala kommun,31,2017-06-12,10,16,,26,,
Sala kommun,31,2017-06-13,10,9,,19,,
Sala kommun,31,2017-06-14,9,17,,26,,
Sala kommun,31,2017-06-15,11,13,,24,,
Sala kommun,31,2017-06-16,10,16,,26,,
Sala kommun,31,2017-06-17,,,,,,
Sala kommun,31,2017-06-18,,,,,,
Sala kommun,31,2017-06-19,50,16,,66,,
Sala kommun,31,2017-06-20,50,15,,65,,
Sala kommun,31,2017-06-21,47,15,,62,,
Sala kommun,31,2017-06-22,48,16,,64,,
Sala kommun,31,2017-06-23,,,,,,
Sala kommun,31,2017-06-24,,,,,,
Sala kommun,31,2017-06-25,,,,,,
Sala kommun,31,2017-06-26,24,12,,36,,
Sala kommun,31,2017-06-27,30,11,,41,,
Sala kommun,31,2017-06-28,24,13,,37,,
Sala kommun,31,2017-06-29,26,11,,37,,
Sala kommun,31,2017-06-30,25,12,,37,,
Sala kommun,31,2017-07-01,,,,,,
Sala kommun,31,2017-07-02,,,,,,
Sala kommun,31,2017-07-03,21,6,,27,,
Sala kommun,31,2017-07-04,20,8,,28,,
Sala kommun,31,2017-07-05,18,7,,25,,
Sala kommun,31,2017-07-06,22,8,,30,,
Sala kommun,31,2017-07-07,11,8,,19,,
Sala kommun,31,2017-07-08,,,,,,
Sala kommun,31,2017-07-09,,,,,,
Sala kommun,31,2017-07-10,8,4,,12,,
Sala kommun,31,2017-07-11,12,5,,17,,
Sala kommun,31,2017-07-12,13,4,,17,,
Sala kommun,31,2017-07-13,14,3,,17,,
Sala kommun,31,2017-07-14,12,4,,16,,
Sala kommun,31,2017-07-15,,,,,,
Sala kommun,31,2017-07-16,,,,,,
Sala kommun,31,2017-07-17,15,2,,17,,
Sala kommun,31,2017-07-18,15,3,,18,,
Sala kommun,31,2017-07-19,13,4,,17,,
Sala kommun,31,2017-07-20,12,4,,16,,
Sala kommun,31,2017-07-21,13,3,,16,,
Sala kommun,31,2017-07-22,,,,,,
Sala kommun,31,2017-07-23,,,,,,
Sala kommun,31,2017-07-24,10,3,,13,,
Sala kommun,31,2017-07-25,10,3,,13,,
Sala kommun,31,2017-07-26,8,3,,11,,
Sala kommun,31,2017-07-27,6,3,,9,,
Sala kommun,31,2017-07-28,7,3,,10,,
Sala kommun,31,2017-07-29,,,,,,
Sala kommun,31,2017-07-30,,,,,,
Sala kommun,31,2017-07-31,8,2,,10,,
Sala kommun,31,2017-08-01,10,3,,13,,
Sala kommun,31,2017-08-02,15,3,,18,,
Sala kommun,31,2017-08-03,16,3,,19,,
Sala kommun,31,2017-08-04,10,3,,13,,
Sala kommun,31,2017-08-05,,,,,,
Sala kommun,31,2017-08-06,,,,,,
Sala kommun,31,2017-08-07,34,9,,43,,
Sala kommun,31,2017-08-08,17,9,,26,,
Sala kommun,31,2017-08-09,21,11,,32,,
Sala kommun,31,2017-08-10,16,10,,26,,
Sala kommun,31,2017-08-11,18,11,,29,,
Sala kommun,31,2017-08-12,,,,,,
Sala kommun,31,2017-08-13,,,,,,
Sala kommun,31,2017-08-14,25,12,,37,,
Sala kommun,31,2017-08-15,20,13,,33,,
Sala kommun,31,2017-08-16,29,13,,42,,
Sala kommun,31,2017-08-17,26,11,,37,,
Sala kommun,31,2017-08-18,26,12,,38,,
Sala kommun,31,2017-08-19,,,,,,
Sala kommun,31,2017-08-20,,,,,,
Sala kommun,31,2017-08-21,32,12,,44,,
Sala kommun,31,2017-08-22,37,12,,49,,
Sala kommun,31,2017-08-23,47,15,,62,,
Sala kommun,31,2017-08-24,46,12,,58,,
Sala kommun,31,2017-08-25,38,12,,50,,
Sala kommun,31,2017-08-26,,,,,,
Sala kommun,31,2017-08-27,,,,,,
Sala kommun,31,2017-08-28,46,11,,57,,
Sala kommun,31,2017-08-29,46,12,,58,,
Sala kommun,31,2017-08-30,42,13,,55,,
Sala kommun,31,2017-08-31,44,12,,56,,
Sala kommun,31,2017-09-01,36,10,,46,,
Sala kommun,31,2017-09-02,,,,,,
Sala kommun,31,2017-09-03,,,,,,
Sala kommun,31,2017-09-04,49,11,,60,,
Sala kommun,31,2017-09-05,53,11,,64,,
Sala kommun,31,2017-09-06,54,12,,66,,
Sala kommun,31,2017-09-07,49,13,,62,,
Sala kommun,31,2017-09-08,44,13,,57,,
Sala kommun,31,2017-09-09,53,12,,65,,
Sala kommun,31,2017-09-10,,,,,,
Sala kommun,31,2017-09-11,52,10,,62,,
Sala kommun,31,2017-09-12,52,10,,62,,
Sala kommun,31,2017-09-13,57,11,,68,,
Sala kommun,31,2017-09-14,48,13,,61,,
Sala kommun,31,2017-09-15,40,10,,50,,
Sala kommun,31,2017-09-16,,,,,,
Sala kommun,31,2017-09-17,,,,,,
Sala kommun,31,2017-09-18,42,15,,57,,
Sala kommun,31,2017-09-19,57,11,,68,,
Sala kommun,31,2017-09-20,47,13,,60,,
Sala kommun,31,2017-09-21,47,13,,60,,
Sala kommun,31,2017-09-22,51,12,,63,,
Sala kommun,31,2017-09-23,,,,,,
Sala kommun,31,2017-09-24,,,,,,
Sala kommun,31,2017-09-25,50,11,,61,,
Sala kommun,31,2017-09-26,56,13,,69,,
Sala kommun,31,2017-09-27,50,14,,64,,
Sala kommun,31,2017-09-28,43,14,,57,,
Sala kommun,31,2017-09-29,41,12,,53,,
Sala kommun,31,2017-09-30,,,,,,
Sala kommun,31,2017-10-01,,,,,,
Sala kommun,31,2017-10-02,39,13,,52,,
Sala kommun,31,2017-10-03,49,13,,62,,
Sala kommun,31,2017-10-04,48,12,,60,,
Sala kommun,31,2017-10-05,45,12,,57,,
Sala kommun,31,2017-10-06,39,10,,49,,
Sala kommun,31,2017-10-07,,,,,,
Sala kommun,31,2017-10-08,,,,,,
Sala kommun,31,2017-10-09,45,13,,58,,
Sala kommun,31,2017-10-10,53,14,,67,,
Sala kommun,31,2017-10-11,44,13,,57,,
Sala kommun,31,2017-10-12,47,13,,60,,
Sala kommun,31,2017-10-13,45,13,,58,,
Sala kommun,31,2017-10-14,,,,,,
Sala kommun,31,2017-10-15,,,,,,
Sala kommun,31,2017-10-16,43,13,,56,,
Sala kommun,31,2017-10-17,49,13,,62,,
Sala kommun,31,2017-10-18,57,14,,71,,
Sala kommun,31,2017-10-19,56,15,,71,,
Sala kommun,31,2017-10-20,43,13,,56,,
Sala kommun,31,2017-10-21,,,,,,
Sala kommun,31,2017-10-22,,,,,,
Sala kommun,31,2017-10-23,46,13,,59,,
Sala kommun,31,2017-10-24,52,12,,64,,
Sala kommun,31,2017-10-25,56,13,,69,,
Sala kommun,31,2017-10-26,52,14,,66,,
Sala kommun,31,2017-10-27,39,12,,51,,
Sala kommun,31,2017-10-28,,,,,,
Sala kommun,31,2017-10-29,,,,,,
Sala kommun,31,2017-10-30,,,,,,
Sala kommun,31,2017-10-31,,,,,,
Sala kommun,31,2017-11-01,40,13,,53,,
Sala kommun,31,2017-11-02,34,10,,44,,
Sala kommun,31,2017-11-03,39,10,,49,,
Sala kommun,31,2017-11-04,,,,,,
Sala kommun,31,2017-11-05,,,,,,
Sala kommun,31,2017-11-06,51,14,,65,,
Sala kommun,31,2017-11-07,62,14,,76,,
Sala kommun,31,2017-11-08,56,13,,69,,
Sala kommun,31,2017-11-09,53,14,,67,,
Sala kommun,31,2017-11-10,36,9,,45,,
Sala kommun,31,2017-11-11,,,,,,
Sala kommun,31,2017-11-12,,,,,,
Sala kommun,31,2017-11-13,46,12,,58,,
Sala kommun,31,2017-11-14,37,14,,51,,
Sala kommun,31,2017-11-15,38,13,,51,,
Sala kommun,31,2017-11-16,34,13,,47,,
Sala kommun,31,2017-11-17,,33,,33,,
Sala kommun,31,2017-11-18,,,,,,
Sala kommun,31,2017-11-19,,,,,,
Sala kommun,31,2017-11-20,38,14,,52,,
Sala kommun,31,2017-11-21,32,18,,50,,
Sala kommun,31,2017-11-22,41,11,,52,,
Sala kommun,31,2017-11-23,42,12,,54,,
Sala kommun,31,2017-11-24,34,13,,47,,
Sala kommun,31,2017-11-25,,,,,,
Sala kommun,31,2017-11-26,,,,,,
Sala kommun,31,2017-11-27,34,7,,41,,
Sala kommun,31,2017-11-28,31,9,,40,,
Sala kommun,31,2017-11-29,40,11,,51,,
Sala kommun,31,2017-11-30,36,10,,46,,
Sala kommun,31,2017-12-01,32,9,,41,,
Sala kommun,31,2017-12-02,,,,,,
Sala kommun,31,2017-12-03,,,,,,
Sala kommun,31,2017-12-04,42,13,,55,,
Sala kommun,31,2017-12-05,50,14,,64,,
Sala kommun,31,2017-12-06,52,13,,65,,
Sala kommun,31,2017-12-07,54,15,,69,,
Sala kommun,31,2017-12-08,35,14,,49,,
Sala kommun,31,2017-12-09,,,,,,
Sala kommun,31,2017-12-10,,,,,,
Sala kommun,31,2017-12-11,44,15,,59,,
Sala kommun,31,2017-12-12,56,13,,69,,
Sala kommun,31,2017-12-13,60,13,,73,,
Sala kommun,31,2017-12-14,53,13,,66,,
Sala kommun,31,2017-12-15,35,13,,48,,
Sala kommun,31,2017-12-16,,,,,,
Sala kommun,31,2017-12-17,,,,,,
Sala kommun,31,2017-12-18,40,12,,52,,
Sala kommun,31,2017-12-19,51,13,,64,,
Sala kommun,31,2017-12-20,44,13,,57,,
Sala kommun,31,2017-12-21,52,12,,64,,
Sala kommun,31,2017-12-22,27,6,,33,,
Sala kommun,31,2017-12-23,,,,,,
Sala kommun,31,2017-12-24,,,,,,
Sala kommun,31,2017-12-25,,,,,,
Sala kommun,31,2017-12-26,,,,,,
Sala kommun,31,2017-12-27,9,3,,12,,
Sala kommun,31,2017-12-28,3,4,,7,,
Sala kommun,31,2017-12-29,2,3,,5,,
Sala kommun,31,2017-12-30,,,,,,
Sala kommun,31,2017-12-31,,,,,,
Sala kommun,31,2018-01-01,,,,,,
Sala kommun,31,2018-01-02,21,6,,27,,
Sala kommun,31,2018-01-03,23,7,,30,,
Sala kommun,31,2018-01-04,24,7,,31,,
Sala kommun,31,2018-01-05,20,8,,28,,
Sala kommun,31,2018-01-06,,,,,,
Sala kommun,31,2018-01-07,,,,,,
Sala kommun,31,2018-01-08,43,14,,57,,
Sala kommun,31,2018-01-09,46,14,,60,,
Sala kommun,31,2018-01-10,60,14,,74,,
Sala kommun,31,2018-01-11,60,14,,74,,
Sala kommun,31,2018-01-12,41,14,,55,,
Sala kommun,31,2018-01-13,,,,,,
Sala kommun,31,2018-01-14,,,,,,
Sala kommun,31,2018-01-15,37,14,,51,,
Sala kommun,31,2018-01-16,55,13,,68,,
Sala kommun,31,2018-01-17,62,15,,77,,
Sala kommun,31,2018-01-18,52,14,,66,,
Sala kommun,31,2018-01-19,39,13,,52,,
Sala kommun,31,2018-01-20,,,,,,
Sala kommun,31,2018-01-21,,,,,,
Sala kommun,31,2018-01-22,43,15,,58,,
Sala kommun,31,2018-01-23,63,15,,78,,
Sala kommun,31,2018-01-24,62,16,,78,,
Sala kommun,31,2018-01-25,59,16,,75,,
Sala kommun,31,2018-01-26,50,14,,64,,
Sala kommun,31,2018-01-27,,,,,,
Sala kommun,31,2018-01-28,,,,,,
Sala kommun,31,2018-01-29,57,14,,71,,
Sala kommun,31,2018-01-30,61,16,,77,,
Sala kommun,31,2018-01-31,61,16,,77,,
Sala kommun,31,2018-02-01,53,38,,91,,
Sala kommun,31,2018-02-02,48,15,,63,,
Sala kommun,31,2018-02-03,,,,,,
Sala kommun,31,2018-02-04,,,,,,
Sala kommun,31,2018-02-05,39,13,,52,,
Sala kommun,31,2018-02-06,57,16,,73,,
Sala kommun,31,2018-02-07,50,15,,65,,
Sala kommun,31,2018-02-08,47,15,,62,,
Sala kommun,31,2018-02-09,,,,,,
Sala kommun,31,2018-02-10,,,,,,
Sala kommun,31,2018-02-11,,,,,,
Sala kommun,31,2018-02-12,37,13,,50,,
Sala kommun,31,2018-02-13,44,15,,59,,
Sala kommun,31,2018-02-14,53,17,,70,,
Sala kommun,31,2018-02-15,56,15,,71,,
Sala kommun,31,2018-02-16,38,15,,53,,
Sala kommun,31,2018-02-17,,,,,,
Sala kommun,31,2018-02-18,,,,,,
Sala kommun,31,2018-02-19,44,16,,60,,
Sala kommun,31,2018-02-20,53,17,,70,,
Sala kommun,31,2018-02-21,49,16,,65,,
Sala kommun,31,2018-02-22,51,14,,65,,
Sala kommun,31,2018-02-23,25,13,,38,,
Sala kommun,31,2018-02-24,,,,,,
Sala kommun,31,2018-02-25,,,,,,
Sala kommun,31,2018-02-26,23,13,,36,,
Sala kommun,31,2018-02-27,26,14,,40,,
Sala kommun,31,2018-02-28,34,14,,48,,
Sala kommun,31,2018-03-01,33,13,,46,,
Sala kommun,31,2018-03-02,24,13,,37,,
Sala kommun,31,2018-03-03,,,,,,
Sala kommun,31,2018-03-04,,,,,,
Sala kommun,31,2018-03-05,47,14,,61,,
Sala kommun,31,2018-03-06,54,14,,68,,
Sala kommun,31,2018-03-07,57,15,,72,,
Sala kommun,31,2018-03-08,53,14,,67,,
Sala kommun,31,2018-03-09,41,12,,53,,
Sala kommun,31,2018-03-10,,,,,,
Sala kommun,31,2018-03-11,,,,,,
Sala kommun,31,2018-03-12,41,16,,57,,
Sala kommun,31,2018-03-13,59,16,,75,,
Sala kommun,31,2018-03-14,57,16,,73,,
Sala kommun,31,2018-03-15,49,15,,64,,
Sala kommun,31,2018-03-16,49,15,,64,,
Sala kommun,31,2018-03-17,,,,,,
Sala kommun,31,2018-03-18,,,,,,
Sala kommun,31,2018-03-19,37,16,,53,,
Sala kommun,31,2018-03-20,60,16,,76,,
Sala kommun,31,2018-03-21,58,16,,74,,
Sala kommun,31,2018-03-22,56,16,,72,,
Sala kommun,31,2018-03-23,40,15,,55,,
Sala kommun,31,2018-03-24,,,,,,
Sala kommun,31,2018-03-25,,,,,,
Sala kommun,31,2018-03-26,39,16,,55,,
Sala kommun,31,2018-03-27,61,17,,78,,
Sala kommun,31,2018-03-28,61,17,,78,,
Sala kommun,31,2018-03-29,62,13,,75,,
Sala kommun,31,2018-03-30,,,,,,
Sala kommun,31,2018-03-31,,,,,,
Sala kommun,31,2018-04-01,,,,,,
Sala kommun,31,2018-04-02,,,,,,
Sala kommun,31,2018-04-03,37,14,,51,,
Sala kommun,31,2018-04-04,32,12,,44,,
Sala kommun,31,2018-04-05,38,12,,50,,
Sala kommun,31,2018-04-06,31,11,,42,,
Sala kommun,31,2018-04-07,,,,,,
Sala kommun,31,2018-04-08,,,,,,
Sala kommun,31,2018-04-09,42,14,,56,,
Sala kommun,31,2018-04-10,60,17,,77,,
Sala kommun,31,2018-04-11,60,15,,75,,
Sala kommun,31,2018-04-12,60,16,,76,,
Sala kommun,31,2018-04-13,53,13,,66,,
Sala kommun,31,2018-04-14,,,,,,
Sala kommun,31,2018-04-15,,,,,,
Sala kommun,31,2018-04-16,53,13,,66,,
Sala kommun,31,2018-04-17,61,15,,76,,
Sala kommun,31,2018-04-18,57,15,,72,,
Sala kommun,31,2018-04-19,62,15,,77,,
Sala kommun,31,2018-04-20,45,14,,59,,
Sala kommun,31,2018-04-21,,,,,,
Sala kommun,31,2018-04-22,,,,,,
Sala kommun,31,2018-04-23,53,15,,68,,
Sala kommun,31,2018-04-24,61,15,,76,,
Sala kommun,31,2018-04-25,71,11,,82,,
Sala kommun,31,2018-04-26,53,12,,65,,
Sala kommun,31,2018-04-27,53,12,,65,,
Sala kommun,31,2018-04-28,,,,,,
Sala kommun,31,2018-04-29,,,,,,
Sala kommun,31,2018-04-30,21,12,,33,,
Sala kommun,31,2018-05-01,,,,,,
Sala kommun,31,2018-05-02,60,14,,74,,
Sala kommun,31,2018-05-03,62,15,,77,,
Sala kommun,31,2018-05-04,52,15,,67,,
Sala kommun,31,2018-05-05,,,,,,
Sala kommun,31,2018-05-06,,,,,,
Sala kommun,31,2018-05-07,51,16,,67,,
Sala kommun,31,2018-05-08,63,17,,80,,
Sala kommun,31,2018-05-09,61,16,,77,,
Sala kommun,31,2018-05-10,,,,,,
Sala kommun,31,2018-05-11,14,6,,20,,
Sala kommun,31,2018-05-12,,,,,,
Sala kommun,31,2018-05-13,,,,,,
Sala kommun,31,2018-05-14,57,17,,74,,
Sala kommun,31,2018-05-15,68,19,,87,,
Sala kommun,31,2018-05-16,68,18,,86,,
Sala kommun,31,2018-05-17,71,18,,89,,
Sala kommun,31,2018-05-18,53,15,,68,,
Sala kommun,31,2018-05-19,,,,,,
Sala kommun,31,2018-05-20,,,,,,
Sala kommun,31,2018-05-21,53,18,,71,,
Sala kommun,31,2018-05-22,68,18,,86,,
Sala kommun,31,2018-05-23,62,16,,78,,
Sala kommun,31,2018-05-24,59,17,,76,,
Sala kommun,31,2018-05-25,0,15,,15,,
Sala kommun,31,2018-05-26,,,,,,
Sala kommun,31,2018-05-27,,,,,,
Sala kommun,31,2018-05-28,48,17,,65,,
Sala kommun,31,2018-05-29,67,18,,85,,
Sala kommun,31,2018-05-30,68,15,,83,,
Sala kommun,31,2018-05-31,63,16,,79,,
Sala kommun,31,2018-06-01,42,15,,57,,
Sala kommun,31,2018-06-02,,,,,,
Sala kommun,31,2018-06-03,,,,,,
Sala kommun,31,2018-06-04,45,16,,61,,
Sala kommun,31,2018-06-05,48,13,,61,,
Sala kommun,31,2018-06-06,,,,,,
Sala kommun,31,2018-06-07,57,14,,71,,
Sala kommun,31,2018-06-08,42,13,,55,,
Sala kommun,31,2018-06-09,,,,,,
Sala kommun,31,2018-06-10,,,,,,
Sala kommun,31,2018-06-11,52,14,,66,,
Sala kommun,31,2018-06-12,63,15,,78,,
Sala kommun,31,2018-06-13,57,16,,73,,
Sala kommun,31,2018-06-14,51,16,,67,,
Sala kommun,31,2018-06-15,38,17,,55,,
Sala kommun,31,2018-06-16,,,,,,
Sala kommun,31,2018-06-17,,,,,,
Sala kommun,31,2018-06-18,32,16,,48,,
Sala kommun,31,2018-06-19,38,16,,54,,
Sala kommun,31,2018-06-20,37,14,,51,,
Sala kommun,31,2018-06-21,36,13,,49,,
Sala kommun,31,2018-06-22,,,,,,
